Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
3|(a)|Securities lending is the transfer of ownership of a locally quoted security, including inward listed securities from a lender to a borrower in exchange for collateral of an agreed type and for an agreed value. The transaction is accompanied by a pledge from the borrower to the lender to reverse the transaction at a future date by the redelivery of equivalent locally quoted securities. Collateral is usually required by lenders to cover the counter party risk involved in securities lending. Loans of locally quoted securities can be made either on a fixed term or on an open-ended (or call) basis. Open-ended loans will continue until either the lender or the borrower decides to terminate the loan. In both cases, on termination, the lender will ordinarily receive back from the borrower locally quoted securities of a similar kind to those lent and in exchange the lender will return the borrower's collateral. For the period of the loan the lender retains all the rights attached to the locally quoted securities lent, except the right to vote. Thus all dividends and corporate action entitlements pass back to the lender through the borrower.|||False|G.(E)(iv)(a)|189
3|(b)|Securities lending transactions entered into with a non-resident counter party are deemed to be either a form of financial assistance to the non-resident borrower and therefore subject to the provisions of Regulation 3(1)(e) and/or (f) or a borrowing by a resident from a non-resident lender which is subject to the provisions of Regulation 2, amongst others.|||False|G.(E)(iv)(b)|56
3|(c)|Authorised Dealers may, however, enter into securities lending transactions with a non-resident borrower, provided that such transactions are fully secured by cash cover in Rand, the transfer of unencumbered non-resident owned local collateral securities or the pledge of unencumbered non-resident owned local assets. Similarly, securities lending transactions with a non-resident lender must be fully secured by cash cover in Rand, the outright transfer of unencumbered resident owned local collateral securities or the pledge of local assets. Any additional margin requirements are to be provided on the same basis. The securities in question may not be held outside of South Africa and both legs of any transfer of securities as collateral must be administered by a South African resident custodian.|||False|G.(E)(iv)(c)|119
3|(d)|The aforementioned provisions would also apply to any securities lending transactions undertaken by an Authorised Dealer with emigrant lender or borrower counterparties in respect of their remaining portfolios.|||False|G.(E)(iv)(d)|28
3|(e)|Authorised Dealers are exempted from the provisions of Regulations 3(1)(e) and/or (f) and/or Regulation 2, provided that the terms and conditions of this subsection are strictly complied with.|||False|G.(E)(iv)(e)|28
3|(f)|The interest factor or lending fee accruing to the lender may be settled in foreign currency or over a Non-resident Rand account, provided that the rate is reasonable having regard to current interest rates. In the case of emigrants the provisions of section B.3(B) of the Authorised Dealer Manual would, however, continue to apply. All other cash flows related to securities lending transactions would be settled over the Non-resident Rand account or emigrant's capital account of the non-resident or emigrant concerned.|||False|G.(E)(iv)(f)|81
1|(F)|Endorsement|||True|G.(F)|1
2|(i)|For the guidance of Authorised Dealers and to assist them in the administration of securities control, certain further aspects relative to endorsements are clarified below:|||False|G.(F)(i)|25
3|(a)|Non-resident interest of any nature|||False|G.(F)(i)(a)|5
4|(aa)|Obligation to endorse|||False|G.(F)(i)(a)(aa)|3
4||Certificated securities in which there is a non-resident interest of any nature whatsoever must be endorsed 'Non-Resident' and it is the duty of any transfer secretary or Authorised Dealer to whom the securities are presented to immediately procure such an endorsement. Any new shares issued in certificated form based on emigrants' shares controlled in terms of the Regulations will be forwarded to the Authorised Dealer controlling their remaining assets.|||False|G.(F)(i)(a)(aa)|69
4|(bb)|Domicile of investor|||False|G.(F)(i)(a)(bb)|3
4||It should be noted that the current form of restrictive endorsement is 'Non-Resident', although historically certain securities may bear the endorsement 'Transferable'. The country of domicile of the investor must not be added to an endorsement.|||False|G.(F)(i)(a)(bb)|36
3|(b)|Residents of the CMA - Foreign address|||False|G.(F)(i)(b)|7
4|(aa)|Endorsement and removal|||False|G.(F)(i)(b)(aa)|3
4||A resident of the CMA may not register an address outside the CMA and any securities currently held at an address outside the CMA are subject to immediate tainting by endorsement. Such occurrences must in each instance be referred to the Financial Surveillance Department together with full and precise details of the circumstances pertaining thereto.|||False|G.(F)(i)(b)(aa)|55
4|(bb)|Certificate of ownership at 1961-06-16|||False|G.(F)(i)(b)(bb)|5
4||Attention is drawn to the fact that on the introduction of securities control in 1961, Authorised Dealers and members of the JSE Limited were at that stage authorised to place on the face of securities owned by residents and registered at a foreign address a certificate in the following form:|||False|G.(F)(i)(b)(bb)|50
4||“Certified under authority of the South African Reserve Bank that the beneficial owner of these shares on 16 June 1961, was a resident of the Republic of South Africa.|||False|G.(F)(i)(b)(bb)|29
4||Date ........................  ............................................................ Signature (of Authorised Dealer or Broking Member of the JSE Limited).”|||False|G.(F)(i)(b)(bb)|14
4|(cc)|The certificate in (bb) above may be taken by Authorised Banks as sufficient evidence to warrant a removal of the endorsement, provided that the owner is still a resident and that the registered address of the shareholder is changed to one within the CMA.|||False|G.(F)(i)(b)(cc)|44
3|(c)|Bonus shares (aa) Bonus shares issued to non-residents must be endorsed 'Non-Resident'.|||False|G.(F)(i)(c)|12
3|(d)|Government, municipal and public utility stocks|||False|G.(F)(i)(d)|6
4|(aa)|Non-resident owned stock is subject to the same endorsement requirements as applicable to any other securities.|||False|G.(F)(i)(d)(aa)|16
3|(e)|Shares of foreign companies quoted on the JSE Limited|||False|G.(F)(i)(e)|9
4|(aa)|The shares of companies registered outside the CMA that are quoted on the JSE Limited are subject to the same endorsement and other restrictions as applicable to CMA shares when traded locally on behalf of non-residents.|||False|G.(F)(i)(e)(aa)|36
3|(f)|Documents of title other than scrip|||False|G.(F)(i)(f)|6
4|(aa)|While the terms 'scrip' and 'share certificates' are used in general terms, the intention is that any other temporary or substitute documents of title such as letters of allocation, letters of allotment, option certificates, balance receipts and other receipts for scrip, are subject to the same endorsement and other restrictions as applicable to securities.|||False|G.(F)(i)(f)(aa)|54
1|(G)|Export of securities|||True|G.(G)|3
2|(i)|The purchase and export of securities, particularly bearer securities, is a possible means by which residents may circumvent Financial Surveillance Department requirements. Authorised Dealers should accordingly exercise special care in handling securities transactions in which it appears that a non-resident may have an interest.|||False|G.(G)(i)|44
3|(a)|Export by non-residents|||False|G.(G)(i)(a)|3
4|(aa)|Authorised Dealers may permit the export of certificated securities owned by non-residents (except where such shares form part of an emigrant's remaining assets), provided that they ensure that the certificates are first endorsed 'Non-Resident'.|||False|G.(G)(i)(a)(aa)|34
3|(b)|Re-export by transfer secretaries|||False|G.(G)(i)(b)|4
4|(aa)|Transfer secretaries may re-export certificates sent to them by non-residents solely for registration, splitting or marking. Before returning such certificates, however, it is incumbent on the transfer secretary concerned to ensure that they are endorsed 'Non-Resident'.|||False|G.(G)(i)(b)(aa)|36
3|(c)|Export of securities acquired in switch deals|||False|G.(G)(i)(c)|7
4|(aa)|Where a non-resident in a switch deal simultaneously sells one security locally and buys another, Authorised Dealers may, as an exceptional case and at their discretion, after endorsing the scrip as 'Non-Resident', authorise the export of the new security bought before receipt from abroad of the security sold. In these cases Authorised Dealers must keep adequate records to ensure that the securities sold are ultimately presented to them. Copies of brokers' notes substantiating details of the transactions must be called for.|||False|G.(G)(i)(c)(aa)|81
1|(H)|Address|||True|G.(H)|1
2|(i)|The address at which securities are registered is of particular importance in the administration of securities control and Authorised Dealers should be vigilant when handling applications involving any change of address.|||False|G.(H)(i)|31
